lang	word	length	rank	zipf	category
en	host	4	1758	4.77	auto_whitelist
en	inc	3	1760	4.77	auto_whitelist
en	onto	4	1768	4.77	auto_whitelist
en	rare	4	1772	4.77	auto_whitelist
en	ad	2	1779	4.76	auto_whitelist
en	boss	4	1785	4.76	auto_whitelist
en	map	3	1798	4.76	auto_whitelist
en	net	3	1799	4.76	auto_whitelist
en	wake	4	1807	4.76	auto_whitelist
en	aid	3	1808	4.75	auto_whitelist
en	busy	4	1812	4.75	auto_whitelist
en	ends	4	1822	4.75	auto_whitelist
en	farm	4	1824	4.75	auto_whitelist
en	file	4	1825	4.75	auto_whitelist
en	fix	3	1826	4.75	auto_whitelist
en	fly	3	1827	4.75	auto_whitelist
en	roll	4	1838	4.75	auto_whitelist
en	dont	4	1856	4.74	auto_whitelist
en	dry	3	1857	4.74	auto_whitelist
en	edge	4	1858	4.74	auto_whitelist
en	evil	4	1859	4.74	auto_whitelist
en	iron	4	1866	4.74	auto_whitelist
en	mad	3	1868	4.74	auto_whitelist
en	web	3	1883	4.74	auto_whitelist
en	wine	4	1884	4.74	auto_whitelist
en	arm	3	1887	4.73	auto_whitelist
en	bay	3	1889	4.73	auto_whitelist
en	blog	4	1890	4.73	auto_whitelist
en	core	4	1892	4.73	auto_whitelist
en	lee	3	1905	4.73	auto_whitelist
en	lies	4	1906	4.73	auto_whitelist
en	port	4	1913	4.73	auto_whitelist
en	tea	3	1925	4.73	auto_whitelist
en	flat	4	1941	4.72	auto_whitelist
en	fuel	4	1942	4.72	auto_whitelist
en	ill	3	1946	4.72	auto_whitelist
en	kick	4	1950	4.72	auto_whitelist
en	mail	4	1952	4.72	auto_whitelist
en	pair	4	1955	4.72	auto_whitelist
en	sky	3	1968	4.72	auto_whitelist
en	zone	4	1978	4.72	auto_whitelist
en	bear	4	1985	4.71	auto_whitelist
en	boat	4	1986	4.71	auto_whitelist
en	duty	4	1994	4.71	auto_whitelist
en	mix	3	2003	4.71	auto_whitelist
en	path	4	2006	4.71	auto_whitelist
en	rain	4	2012	4.71	auto_whitelist
en	vice	4	2024	4.71	auto_whitelist
en	warm	4	2025	4.71	auto_whitelist
en	arts	4	2028	4.7	auto_whitelist
en	beer	4	2029	4.7	auto_whitelist
en	crew	4	2033	4.7	auto_whitelist
en	dick	4	2036	4.7	auto_whitelist
en	moon	4	2048	4.7	auto_whitelist
en	suit	4	2055	4.7	auto_whitelist
en	wins	4	2056	4.7	auto_whitelist
en	ben	3	2063	4.69	auto_whitelist
en	debt	4	2069	4.69	auto_whitelist
en	grew	4	2072	4.69	auto_whitelist
en	im	2	2077	4.69	auto_whitelist
en	jump	4	2078	4.69	auto_whitelist
en	pm	2	2086	4.69	auto_whitelist
en	ray	3	2087	4.69	auto_whitelist
en	sets	4	2088	4.69	auto_whitelist
en	tech	4	2092	4.69	auto_whitelist
en	user	4	2095	4.69	auto_whitelist
en	flow	4	2111	4.68	auto_whitelist
en	hero	4	2114	4.68	auto_whitelist
en	joke	4	2117	4.68	auto_whitelist
en	loan	4	2118	4.68	auto_whitelist
en	soft	4	2130	4.68	auto_whitelist
en	ca	2	2148	4.67	auto_whitelist
en	era	3	2153	4.67	auto_whitelist
en	feed	4	2155	4.67	auto_whitelist
en	legs	4	2163	4.67	auto_whitelist
en	ms	2	2167	4.67	auto_whitelist
en	pool	4	2171	4.67	auto_whitelist
en	ya	2	2189	4.67	auto_whitelist
en	et	2	2200	4.66	auto_whitelist
en	fox	3	2204	4.66	auto_whitelist
en	guns	4	2205	4.66	auto_whitelist
en	hole	4	2206	4.66	auto_whitelist
en	leg	3	2215	4.66	auto_whitelist
en	ll	2	2219	4.66	auto_whitelist
en	max	3	2222	4.66	auto_whitelist
en	milk	4	2223	4.66	auto_whitelist
en	pack	4	2224	4.66	auto_whitelist
en	snow	4	2231	4.66	auto_whitelist
en	sub	3	2236	4.66	auto_whitelist
en	weak	4	2237	4.66	auto_whitelist
en	asia	4	2243	4.65	auto_whitelist
en	cook	4	2248	4.65	auto_whitelist
en	cute	4	2249	4.65	auto_whitelist
en	fake	4	2251	4.65	auto_whitelist
en	hits	4	2254	4.65	auto_whitelist
en	mm	2	2262	4.65	auto_whitelist
en	task	4	2271	4.65	auto_whitelist
en	acts	4	2276	4.64	auto_whitelist
en	fill	4	2297	4.64	auto_whitelist
en	lay	3	2302	4.64	auto_whitelist
en	pure	4	2308	4.64	auto_whitelist
en	sam	3	2313	4.64	auto_whitelist
en	sat	3	2314	4.64	auto_whitelist
en	tony	4	2321	4.64	auto_whitelist
en	ah	2	2325	4.63	auto_whitelist
en	bird	4	2329	4.63	auto_whitelist
en	bob	3	2331	4.63	auto_whitelist
en	bowl	4	2332	4.63	auto_whitelist
en	iii	3	2350	4.63	auto_whitelist
en	ma	2	2354	4.63	auto_whitelist
en	meat	4	2355	4.63	auto_whitelist
en	mode	4	2357	4.63	auto_whitelist
en	neck	4	2358	4.63	auto_whitelist
en	zero	4	2377	4.63	auto_whitelist
en	alex	4	2378	4.62	auto_whitelist
en	eu	2	2389	4.62	auto_whitelist
en	iran	4	2391	4.62	auto_whitelist
en	jail	4	2392	4.62	auto_whitelist
en	jim	3	2393	4.62	auto_whitelist
en	tiny	4	2413	4.62	auto_whitelist
en	un	2	2415	4.62	auto_whitelist
en	wave	4	2423	4.62	auto_whitelist
en	fail	4	2441	4.61	auto_whitelist
en	id	2	2448	4.61	auto_whitelist
en	ohio	4	2455	4.61	auto_whitelist
en	seek	4	2462	4.61	auto_whitelist
en	solo	4	2464	4.61	auto_whitelist
en	wing	4	2471	4.61	auto_whitelist
en	bomb	4	2475	4.6	auto_whitelist
en	don	3	2480	4.6	auto_whitelist
en	hang	4	2487	4.6	auto_whitelist
en	info	4	2489	4.6	auto_whitelist
en	row	3	2498	4.6	auto_whitelist
en	salt	4	2499	4.6	auto_whitelist
en	bell	4	2515	4.59	auto_whitelist
en	blow	4	2516	4.59	auto_whitelist
en	bond	4	2517	4.59	auto_whitelist
en	cry	3	2525	4.59	auto_whitelist
en	kim	3	2541	4.59	auto_whitelist
en	mile	4	2544	4.59	auto_whitelist
en	nick	4	2547	4.59	auto_whitelist
en	ryan	4	2556	4.59	auto_whitelist
en	sees	4	2558	4.59	auto_whitelist
en	wars	4	2565	4.59	auto_whitelist
en	flag	4	2577	4.58	auto_whitelist
en	ha	2	2580	4.58	auto_whitelist
en	kiss	4	2586	4.58	auto_whitelist
en	load	4	2587	4.58	auto_whitelist
en	plot	4	2588	4.58	auto_whitelist
en	rent	4	2592	4.58	auto_whitelist
en	tips	4	2601	4.58	auto_whitelist
en	adam	4	2608	4.57	auto_whitelist
en	bbc	3	2612	4.57	auto_whitelist
en	chat	4	2616	4.57	auto_whitelist
en	diet	4	2622	4.57	auto_whitelist
en	em	2	2623	4.57	auto_whitelist
en	item	4	2629	4.57	auto_whitelist
en	lane	4	2630	4.57	auto_whitelist
en	mess	4	2631	4.57	auto_whitelist
en	navy	4	2632	4.57	auto_whitelist
en	tank	4	2647	4.57	auto_whitelist
en	tend	4	2648	4.57	auto_whitelist
en	yard	4	2654	4.57	auto_whitelist
en	dc	2	2667	4.56	auto_whitelist
en	el	2	2673	4.56	auto_whitelist
en	golf	4	2679	4.56	auto_whitelist
en	laid	4	2685	4.56	auto_whitelist
en	q	1	2698	4.56	auto_whitelist
en	tool	4	2704	4.56	auto_whitelist
en	ve	2	2707	4.56	auto_whitelist
en	ban	3	2715	4.55	auto_whitelist
en	joy	3	2738	4.55	auto_whitelist
en	jr	2	2739	4.55	auto_whitelist
en	mate	4	2743	4.55	auto_whitelist
en	matt	4	2744	4.55	auto_whitelist
en	rice	4	2758	4.55	auto_whitelist
en	roof	4	2760	4.55	auto_whitelist
en	tip	3	2767	4.55	auto_whitelist
en	calm	4	2777	4.54	auto_whitelist
en	da	2	2782	4.54	auto_whitelist
en	dumb	4	2788	4.54	auto_whitelist
en	hide	4	2794	4.54	auto_whitelist
en	nfl	3	2802	4.54	auto_whitelist
en	quit	4	2805	4.54	auto_whitelist
en	sing	4	2810	4.54	auto_whitelist
en	wet	3	2813	4.54	auto_whitelist
en	ages	4	2816	4.53	auto_whitelist
en	bike	4	2819	4.53	auto_whitelist
en	burn	4	2821	4.53	auto_whitelist
en	cake	4	2822	4.53	auto_whitelist
en	fees	4	2831	4.53	auto_whitelist
en	haha	4	2833	4.53	auto_whitelist
en	hat	3	2835	4.53	auto_whitelist
en	hong	4	2838	4.53	auto_whitelist
en	loud	4	2841	4.53	auto_whitelist
en	pc	2	2846	4.53	auto_whitelist
en	peak	4	2847	4.53	auto_whitelist
en	puts	4	2852	4.53	auto_whitelist
en	raw	3	2853	4.53	auto_whitelist
en	ft	2	2895	4.52	auto_whitelist
en	grab	4	2896	4.52	auto_whitelist
en	pink	4	2905	4.52	auto_whitelist
en	tall	4	2921	4.52	auto_whitelist
en	aim	3	2927	4.51	auto_whitelist
en	cap	3	2929	4.51	auto_whitelist
en	dan	3	2938	4.51	auto_whitelist
en	fed	3	2946	4.51	auto_whitelist
en	fee	3	2947	4.51	auto_whitelist
en	jan	3	2949	4.51	auto_whitelist
en	lets	4	2952	4.51	auto_whitelist
en	lock	4	2954	4.51	auto_whitelist
en	nose	4	2956	4.51	auto_whitelist
en	semi	4	2965	4.51	auto_whitelist
en	tie	3	2970	4.51	auto_whitelist
en	tim	3	2971	4.51	auto_whitelist
en	wise	4	2975	4.51	auto_whitelist
en	aged	4	2977	4.5	auto_whitelist
en	eggs	4	2988	4.5	auto_whitelist
en	en	2	2990	4.5	auto_whitelist
en	ford	4	2996	4.5	auto_whitelist
en	gang	4	2999	4.5	auto_whitelist
en	le	2	3005	4.5	auto_whitelist
en	lift	4	3006	4.5	auto_whitelist
en	porn	4	3016	4.5	auto_whitelist
en	rid	3	3022	4.5	auto_whitelist
en	sons	4	3028	4.5	auto_whitelist
en	bc	2	3042	4.49	auto_whitelist
en	bush	4	3043	4.49	auto_whitelist
en	coal	4	3048	4.49	auto_whitelist
en	dna	3	3053	4.49	auto_whitelist
en	eric	4	3055	4.49	auto_whitelist
en	hunt	4	3065	4.49	auto_whitelist
en	inch	4	3067	4.49	auto_whitelist
en	jury	4	3070	4.49	auto_whitelist
en	kong	4	3071	4.49	auto_whitelist
en	tone	4	3092	4.49	auto_whitelist
en	vast	4	3096	4.49	auto_whitelist
en	auto	4	3099	4.48	auto_whitelist
en	earn	4	3102	4.48	auto_whitelist
en	grey	4	3105	4.48	auto_whitelist
en	meal	4	3113	4.48	auto_whitelist
en	rape	4	3127	4.48	auto_whitelist
en	rush	4	3133	4.48	auto_whitelist
en	bone	4	3148	4.47	auto_whitelist
en	gap	3	3166	4.47	auto_whitelist
en	gate	4	3167	4.47	auto_whitelist
en	harm	4	3169	4.47	auto_whitelist
en	jews	4	3174	4.47	auto_whitelist
en	ltd	3	3180	4.47	auto_whitelist
en	thin	4	3200	4.47	auto_whitelist
en	tied	4	3201	4.47	auto_whitelist
en	z	1	3202	4.47	auto_whitelist
en	cats	4	3215	4.46	auto_whitelist
en	ceo	3	3216	4.46	auto_whitelist
en	drew	4	3226	4.46	auto_whitelist
en	egg	3	3227	4.46	auto_whitelist
en	gear	4	3234	4.46	auto_whitelist
en	hip	3	3237	4.46	auto_whitelist
en	pa	2	3248	4.46	auto_whitelist
en	tons	4	3267	4.46	auto_whitelist
en	wash	4	3271	4.46	auto_whitelist
en	acid	4	3272	4.45	auto_whitelist
en	alan	4	3275	4.45	auto_whitelist
en	bars	4	3280	4.45	auto_whitelist
en	duke	4	3293	4.45	auto_whitelist
en	fort	4	3302	4.45	auto_whitelist
en	gray	4	3304	4.45	auto_whitelist
en	jeff	4	3310	4.45	auto_whitelist
en	luke	4	3312	4.45	auto_whitelist
en	mac	3	3313	4.45	auto_whitelist
en	math	4	3314	4.45	auto_whitelist
en	pet	3	3323	4.45	auto_whitelist
en	rome	4	3332	4.45	auto_whitelist
en	yo	2	3346	4.45	auto_whitelist
en	asks	4	3348	4.44	auto_whitelist
en	bath	4	3352	4.44	auto_whitelist
en	dave	4	3357	4.44	auto_whitelist
en	mini	4	3377	4.44	auto_whitelist
en	mood	4	3378	4.44	auto_whitelist
en	rank	4	3388	4.44	auto_whitelist
en	sand	4	3392	4.44	auto_whitelist
en	tag	3	3397	4.44	auto_whitelist
en	tape	4	3398	4.44	auto_whitelist
en	wage	4	3402	4.44	auto_whitelist
en	andy	4	3405	4.43	auto_whitelist
en	bags	4	3407	4.43	auto_whitelist
en	desk	4	3423	4.43	auto_whitelist
en	ear	3	3425	4.43	auto_whitelist
en	fbi	3	3429	4.43	auto_whitelist
en	gym	3	3431	4.43	auto_whitelist
en	iraq	4	3435	4.43	auto_whitelist
en	ny	2	3440	4.43	auto_whitelist
en	rear	4	3449	4.43	auto_whitelist
en	wire	4	3460	4.43	auto_whitelist
en	belt	4	3471	4.42	auto_whitelist
en	cops	4	3476	4.42	auto_whitelist
en	cuts	4	3477	4.42	auto_whitelist
en	jane	4	3503	4.42	auto_whitelist
en	kit	3	3505	4.42	auto_whitelist
en	lab	3	3506	4.42	auto_whitelist
en	maps	4	3508	4.42	auto_whitelist
en	min	3	3509	4.42	auto_whitelist
en	na	2	3512	4.42	auto_whitelist
en	odd	3	3515	4.42	auto_whitelist
en	op	2	3516	4.42	auto_whitelist
en	sexy	4	3525	4.42	auto_whitelist
en	soil	4	3527	4.42	auto_whitelist
en	suck	4	3532	4.42	auto_whitelist
en	ugly	4	3535	4.42	auto_whitelist
en	deck	4	3552	4.41	auto_whitelist
en	dies	4	3554	4.41	auto_whitelist
en	dust	4	3557	4.41	auto_whitelist
en	mum	3	3573	4.41	auto_whitelist
en	rail	4	3579	4.41	auto_whitelist
en	root	4	3583	4.41	auto_whitelist
en	tho	3	3588	4.41	auto_whitelist
en	ups	3	3591	4.41	auto_whitelist
en	vol	3	3592	4.41	auto_whitelist
en	ap	2	3600	4.4	auto_whitelist
en	bid	3	3601	4.4	auto_whitelist
en	bro	3	3602	4.4	auto_whitelist
en	crap	4	3613	4.4	auto_whitelist
en	dean	4	3615	4.4	auto_whitelist
en	gods	4	3626	4.4	auto_whitelist
en	hire	4	3628	4.4	auto_whitelist
en	hop	3	3629	4.4	auto_whitelist
en	nah	3	3638	4.4	auto_whitelist
en	pot	3	3647	4.4	auto_whitelist
en	pray	4	3648	4.4	auto_whitelist
en	sake	4	3652	4.4	auto_whitelist
en	arab	4	3666	4.39	auto_whitelist
en	bye	3	3674	4.39	auto_whitelist
en	gary	4	3695	4.39	auto_whitelist
en	keys	4	3699	4.39	auto_whitelist
en	nba	3	3708	4.39	auto_whitelist
en	pan	3	3712	4.39	auto_whitelist
en	ross	4	3722	4.39	auto_whitelist
en	yep	3	3733	4.39	auto_whitelist
en	adds	4	3734	4.38	auto_whitelist
en	feb	3	3752	4.38	auto_whitelist
en	iv	2	3762	4.38	auto_whitelist
en	jay	3	3763	4.38	auto_whitelist
en	mill	4	3769	4.38	auto_whitelist
en	mo	2	3770	4.38	auto_whitelist
en	pace	4	3773	4.38	auto_whitelist
en	pen	3	3775	4.38	auto_whitelist
en	pope	4	3776	4.38	auto_whitelist
en	pp	2	3778	4.38	auto_whitelist
en	spin	4	3786	4.38	auto_whitelist
en	anna	4	3798	4.37	auto_whitelist
en	cop	3	3804	4.37	auto_whitelist
en	hook	4	3816	4.37	auto_whitelist
en	km	2	3823	4.37	auto_whitelist
en	log	3	3826	4.37	auto_whitelist
en	nov	3	3831	4.37	auto_whitelist
en	phil	4	3833	4.37	auto_whitelist
en	seed	4	3846	4.37	auto_whitelist
en	sin	3	3848	4.37	auto_whitelist
en	ward	4	3854	4.37	auto_whitelist
en	cd	2	3865	4.36	auto_whitelist
en	coat	4	3867	4.36	auto_whitelist
en	doc	3	3875	4.36	auto_whitelist
en	ears	4	3877	4.36	auto_whitelist
en	fate	4	3880	4.36	auto_whitelist
en	gene	4	3883	4.36	auto_whitelist
en	jean	4	3889	4.36	auto_whitelist
en	tube	4	3915	4.36	auto_whitelist
en	ann	3	3923	4.35	auto_whitelist
en	apps	4	3924	4.35	auto_whitelist
en	cant	4	3928	4.35	auto_whitelist
en	epic	4	3941	4.35	auto_whitelist
en	exit	4	3943	4.35	auto_whitelist
en	josh	4	3955	4.35	auto_whitelist
en	lips	4	3958	4.35	auto_whitelist
en	oct	3	3964	4.35	auto_whitelist
en	poll	4	3969	4.35	auto_whitelist
en	rep	3	3975	4.35	auto_whitelist
en	rio	3	3977	4.35	auto_whitelist
en	rob	3	3979	4.35	auto_whitelist
en	sept	4	3981	4.35	auto_whitelist
en	tear	4	3985	4.35	auto_whitelist
en	ties	4	3989	4.35	auto_whitelist
en	wolf	4	3995	4.35	auto_whitelist
en	ate	3	3999	4.34	auto_whitelist
en	bull	4	4005	4.34	auto_whitelist
en	deny	4	4013	4.34	auto_whitelist
en	ease	4	4015	4.34	auto_whitelist
en	fame	4	4017	4.34	auto_whitelist
en	kate	4	4027	4.34	auto_whitelist
en	sum	3	4050	4.34	auto_whitelist
en	tail	4	4052	4.34	auto_whitelist
en	twin	4	4054	4.34	auto_whitelist
en	aug	3	4060	4.33	auto_whitelist
en	boom	4	4062	4.33	auto_whitelist
en	di	2	4077	4.33	auto_whitelist
en	gen	3	4088	4.33	auto_whitelist
en	iowa	4	4096	4.33	auto_whitelist
en	knee	4	4098	4.33	auto_whitelist
en	teen	4	4127	4.33	auto_whitelist
en	trap	4	4130	4.33	auto_whitelist
en	ads	3	4134	4.32	auto_whitelist
en	anne	4	4136	4.32	auto_whitelist
en	bang	4	4139	4.32	auto_whitelist
en	cure	4	4149	4.32	auto_whitelist
en	del	3	4150	4.32	auto_whitelist
en	eve	3	4155	4.32	auto_whitelist
en	ian	3	4163	4.32	auto_whitelist
en	il	2	4164	4.32	auto_whitelist
en	rick	4	4187	4.32	auto_whitelist
en	ali	3	4205	4.31	auto_whitelist
en	bite	4	4213	4.31	auto_whitelist
en	chip	4	4219	4.31	auto_whitelist
en	dare	4	4222	4.31	auto_whitelist
en	jazz	4	4244	4.31	auto_whitelist
en	jon	3	4245	4.31	auto_whitelist
en	mask	4	4251	4.31	auto_whitelist
en	ruin	4	4265	4.31	auto_whitelist
en	sean	4	4267	4.31	auto_whitelist
en	sec	3	4268	4.31	auto_whitelist
en	bat	3	4286	4.3	auto_whitelist
en	bow	3	4287	4.3	auto_whitelist
en	cape	4	4289	4.3	auto_whitelist
en	edit	4	4297	4.3	auto_whitelist
en	mi	2	4315	4.3	auto_whitelist
en	nuts	4	4316	4.3	auto_whitelist
en	sa	2	4329	4.3	auto_whitelist
en	seal	4	4331	4.3	auto_whitelist
en	stem	4	4336	4.3	auto_whitelist
en	toy	3	4342	4.3	auto_whitelist
en	beef	4	4351	4.29	auto_whitelist
en	clay	4	4358	4.29	auto_whitelist
en	dec	3	4363	4.29	auto_whitelist
en	drag	4	4370	4.29	auto_whitelist
en	fool	4	4378	4.29	auto_whitelist
en	jet	3	4388	4.29	auto_whitelist
en	lisa	4	4392	4.29	auto_whitelist
en	loop	4	4393	4.29	auto_whitelist
en	mall	4	4394	4.29	auto_whitelist
en	mp	2	4395	4.29	auto_whitelist
en	rely	4	4405	4.29	auto_whitelist
en	se	2	4410	4.29	auto_whitelist
en	sole	4	4411	4.29	auto_whitelist
en	tale	4	4416	4.29	auto_whitelist
en	ton	3	4419	4.29	auto_whitelist
en	wore	4	4422	4.29	auto_whitelist
en	bass	4	4427	4.28	auto_whitelist
en	butt	4	4430	4.28	auto_whitelist
en	cnn	3	4432	4.28	auto_whitelist
en	con	3	4434	4.28	auto_whitelist
en	dual	4	4443	4.28	auto_whitelist
en	gulf	4	4454	4.28	auto_whitelist
en	las	3	4463	4.28	auto_whitelist
en	lmao	4	4464	4.28	auto_whitelist
en	logo	4	4465	4.28	auto_whitelist
en	nazi	4	4469	4.28	auto_whitelist
en	odds	4	4471	4.28	auto_whitelist
en	pin	3	4475	4.28	auto_whitelist
en	pump	4	4480	4.28	auto_whitelist
en	slip	4	4488	4.28	auto_whitelist
en	tap	3	4496	4.28	auto_whitelist
en	cm	2	4512	4.27	auto_whitelist
en	corp	4	4516	4.27	auto_whitelist
en	dawn	4	4520	4.27	auto_whitelist
en	fits	4	4527	4.27	auto_whitelist
en	huh	3	4532	4.27	auto_whitelist
en	isis	4	4536	4.27	auto_whitelist
en	mars	4	4538	4.27	auto_whitelist
en	pit	3	4548	4.27	auto_whitelist
en	tune	4	4563	4.27	auto_whitelist
en	weed	4	4566	4.27	auto_whitelist
en	bold	4	4579	4.26	auto_whitelist
en	clip	4	4586	4.26	auto_whitelist
en	eh	2	4595	4.26	auto_whitelist
en	exam	4	4598	4.26	auto_whitelist
en	fi	2	4603	4.26	auto_whitelist
en	hd	2	4606	4.26	auto_whitelist
en	menu	4	4613	4.26	auto_whitelist
en	nope	4	4617	4.26	auto_whitelist
en	oral	4	4620	4.26	auto_whitelist
en	pays	4	4622	4.26	auto_whitelist
en	rip	3	4630	4.26	auto_whitelist
en	ted	3	4636	4.26	auto_whitelist
en	uh	2	4638	4.26	auto_whitelist
en	va	2	4639	4.26	auto_whitelist
en	worn	4	4644	4.26	auto_whitelist
en	yea	3	4645	4.26	auto_whitelist
en	ac	2	4646	4.25	auto_whitelist
en	aids	4	4649	4.25	auto_whitelist
en	des	3	4664	4.25	auto_whitelist
en	dvd	3	4666	4.25	auto_whitelist
en	khan	4	4684	4.25	auto_whitelist
en	li	2	4685	4.25	auto_whitelist
en	lion	4	4686	4.25	auto_whitelist
en	pipe	4	4696	4.25	auto_whitelist
en	poem	4	4698	4.25	auto_whitelist
en	roy	3	4708	4.25	auto_whitelist
en	rude	4	4709	4.25	auto_whitelist
en	toys	4	4720	4.25	auto_whitelist
en	vary	4	4724	4.25	auto_whitelist
en	ye	2	4729	4.25	auto_whitelist
en	abc	3	4732	4.24	auto_whitelist
en	carl	4	4743	4.24	auto_whitelist
en	dirt	4	4752	4.24	auto_whitelist
en	er	2	4756	4.24	auto_whitelist
en	lazy	4	4773	4.24	auto_whitelist
en	mama	4	4774	4.24	auto_whitelist
en	pat	3	4785	4.24	auto_whitelist
en	shoe	4	4796	4.24	auto_whitelist
en	spy	3	4799	4.24	auto_whitelist
en	ai	2	4818	4.23	auto_whitelist
en	chef	4	4835	4.23	auto_whitelist
en	cock	4	4839	4.23	auto_whitelist
en	dj	2	4850	4.23	auto_whitelist
en	emma	4	4853	4.23	auto_whitelist
en	greg	4	4859	4.23	auto_whitelist
en	leo	3	4870	4.23	auto_whitelist
en	palm	4	4876	4.23	auto_whitelist
en	pole	4	4879	4.23	auto_whitelist
en	pub	3	4880	4.23	auto_whitelist
en	shed	4	4894	4.23	auto_whitelist
en	utah	4	4909	4.23	auto_whitelist
en	bin	3	4920	4.22	auto_whitelist
en	com	3	4930	4.22	auto_whitelist
en	dig	3	4940	4.22	auto_whitelist
en	folk	4	4947	4.22	auto_whitelist
en	gop	3	4949	4.22	auto_whitelist
en	ho	2	4951	4.22	auto_whitelist
en	leaf	4	4958	4.22	auto_whitelist
en	ron	3	4978	4.22	auto_whitelist
en	sue	3	4985	4.22	auto_whitelist
en	ugh	3	4993	4.22	auto_whitelist
en	woke	4	4999	4.22	auto_whitelist
en	wtf	3	5000	4.22	auto_whitelist
en	aims	4	5004	4.21	auto_whitelist
en	arc	3	5005	4.21	auto_whitelist
en	cia	3	5013	4.21	auto_whitelist
en	dish	4	5028	4.21	auto_whitelist
en	du	2	5030	4.21	auto_whitelist
en	duck	4	5031	4.21	auto_whitelist
en	ep	2	5033	4.21	auto_whitelist
en	fifa	4	5038	4.21	auto_whitelist
en	fred	4	5044	4.21	auto_whitelist
en	hood	4	5051	4.21	auto_whitelist
en	hung	4	5052	4.21	auto_whitelist
en	jose	4	5056	4.21	auto_whitelist
en	ken	3	5057	4.21	auto_whitelist
en	lied	4	5059	4.21	auto_whitelist
en	nail	4	5064	4.21	auto_whitelist
en	nasa	4	5065	4.21	auto_whitelist
en	owns	4	5071	4.21	auto_whitelist
en	poet	4	5074	4.21	auto_whitelist
en	sink	4	5081	4.21	auto_whitelist
en	skip	4	5082	4.21	auto_whitelist
en	snap	4	5084	4.21	auto_whitelist
en	swim	4	5089	4.21	auto_whitelist
en	amy	3	5098	4.2	auto_whitelist
en	beta	4	5101	4.2	auto_whitelist
en	bug	3	5105	4.2	auto_whitelist
en	cave	4	5108	4.2	auto_whitelist
en	dose	4	5124	4.2	auto_whitelist
en	fa	2	5127	4.2	auto_whitelist
en	flip	4	5129	4.2	auto_whitelist
en	hr	2	5134	4.2	auto_whitelist
en	md	2	5143	4.2	auto_whitelist
en	pic	3	5151	4.2	auto_whitelist
en	punk	4	5159	4.2	auto_whitelist
en	th	2	5168	4.2	auto_whitelist
en	wrap	4	5179	4.2	auto_whitelist
en	yoga	4	5181	4.2	auto_whitelist
en	boot	4	5192	4.19	auto_whitelist
en	bulk	4	5195	4.19	auto_whitelist
en	coin	4	5201	4.19	auto_whitelist
en	corn	4	5206	4.19	auto_whitelist
en	lit	3	5231	4.19	auto_whitelist
en	mar	3	5233	4.19	auto_whitelist
en	pie	3	5244	4.19	auto_whitelist
en	pr	2	5248	4.19	auto_whitelist
en	raid	4	5253	4.19	auto_whitelist
en	ram	3	5254	4.19	auto_whitelist
en	sony	4	5267	4.19	auto_whitelist
en	taxi	4	5273	4.19	auto_whitelist
en	xbox	4	5284	4.19	auto_whitelist
en	bare	4	5293	4.18	auto_whitelist
en	bias	4	5297	4.18	auto_whitelist
en	bits	4	5299	4.18	auto_whitelist
en	clue	4	5306	4.18	auto_whitelist
en	cole	4	5308	4.18	auto_whitelist
en	earl	4	5322	4.18	auto_whitelist
en	grid	4	5330	4.18	auto_whitelist
en	lap	3	5335	4.18	auto_whitelist
en	oak	3	5343	4.18	auto_whitelist
en	rs	2	5356	4.18	auto_whitelist
en	sc	2	5359	4.18	auto_whitelist
en	sits	4	5364	4.18	auto_whitelist
en	soap	4	5367	4.18	auto_whitelist
en	tbh	3	5373	4.18	auto_whitelist
en	beds	4	5392	4.17	auto_whitelist
en	dam	3	5410	4.17	auto_whitelist
en	hiv	3	5421	4.17	auto_whitelist
en	idk	3	5422	4.17	auto_whitelist
en	jake	4	5425	4.17	auto_whitelist
en	jam	3	5426	4.17	auto_whitelist
en	kent	4	5430	4.17	auto_whitelist
en	lens	4	5433	4.17	auto_whitelist
en	piss	4	5443	4.17	auto_whitelist
en	rat	3	5446	4.17	auto_whitelist
en	si	2	5453	4.17	auto_whitelist
en	thai	4	5459	4.17	auto_whitelist
en	von	3	5467	4.17	auto_whitelist
en	wa	2	5468	4.17	auto_whitelist
en	ash	3	5477	4.16	auto_whitelist
en	aunt	4	5478	4.16	auto_whitelist
en	der	3	5491	4.16	auto_whitelist
en	flew	4	5497	4.16	auto_whitelist
en	gm	2	5499	4.16	auto_whitelist
en	icon	4	5504	4.16	auto_whitelist
en	mps	3	5524	4.16	auto_whitelist
en	neil	4	5525	4.16	auto_whitelist
en	ours	4	5527	4.16	auto_whitelist
en	pics	4	5531	4.16	auto_whitelist
en	shy	3	5551	4.16	auto_whitelist
en	thou	4	5558	4.16	auto_whitelist
en	tier	4	5559	4.16	auto_whitelist
en	aka	3	5571	4.15	auto_whitelist
en	caps	4	5580	4.15	auto_whitelist
en	cc	2	5583	4.15	auto_whitelist
en	crop	4	5591	4.15	auto_whitelist
en	ion	3	5604	4.15	auto_whitelist
en	lt	2	5608	4.15	auto_whitelist
en	par	3	5614	4.15	auto_whitelist
en	soup	4	5629	4.15	auto_whitelist
en	beam	4	5659	4.14	auto_whitelist
en	cbs	3	5664	4.14	auto_whitelist
en	cow	3	5670	4.14	auto_whitelist
en	ga	2	5683	4.14	auto_whitelist
